ano_mes,setor,ret_setor,n_empresas,data
2016-07,Outros,0.0711683242241481,2,2016-07-31
2016-07,"Petróleo, Gás e Biocombustíveis",0.30985294478255865,9,2016-07-31
2016-07,Saúde,0.08913964121043558,13,2016-07-31
2016-07,Tecnologia da Informação,0.02980322030175493,5,2016-07-31
2016-07,Utilidade Pública,0.0934035372010756,39,2016-07-31
2016-08,Bens Industriais,0.025481129820997265,37,2016-08-31
2016-08,Comunicações,0.11199086369720579,4,2016-08-31
2016-08,Consumo Cíclico,0.0034046304104422055,59,2016-08-31
2016-08,Consumo não Cíclico,0.050652769659482226,18,2016-08-31
2016-08,Financeiro,-0.013732676773312844,45,2016-08-31
2016-08,Materiais Básicos,-0.0015796914894142576,26,2016-08-31
2016-08,Outros,-0.33073472592899744,1,2016-08-31
2016-08,"Petróleo, Gás e Biocombustíveis",-0.023839704063991694,9,2016-08-31
2016-08,Saúde,0.06695016012077136,13,2016-08-31
2016-08,Tecnologia da Informação,-0.03507738693917332,5,2016-08-31
2016-08,Utilidade Pública,-0.003825467156800997,37,2016-08-31
2016-09,Bens Industriais,-0.03642246031535448,38,2016-09-30
2016-09,Comunicações,-0.04043966921326225,4,2016-09-30
2016-09,Consumo Cíclico,-0.02407442814640178,59,2016-09-30
2016-09,Consumo não Cíclico,-0.0022591434262551288,17,2016-09-30
2016-09,Financeiro,-0.007329953379485568,44,2016-09-30
2016-09,Materiais Básicos,-0.004351452024203704,24,2016-09-30
2016-09,Outros,-0.28392882428789434,1,2016-09-30
2016-09,"Petróleo, Gás e Biocombustíveis",-0.01267186822915847,9,2016-09-30
2016-09,Saúde,-0.005678047235192769,13,2016-09-30
2016-09,Tecnologia da Informação,0.10082339994574267,5,2016-09-30
2016-09,Utilidade Pública,-0.003910707633827562,37,2016-09-30
2016-10,Bens Industriais,-0.02260605475730577,38,2016-10-31
2016-10,Comunicações,0.16901233638478586,4,2016-10-31
2016-10,Consumo Cíclico,0.023889549603906265,61,2016-10-31
2016-10,Consumo não Cíclico,0.015855079860497195,17,2016-10-31
2016-10,Financeiro,0.050480532629307316,44,2016-10-31
2016-10,Materiais Básicos,0.11722077546046908,27,2016-10-31
2016-10,Outros,-0.11632804056447155,2,2016-10-31
2016-10,"Petróleo, Gás e Biocombustíveis",0.1115655589860565,9,2016-10-31
2016-10,Saúde,-0.024010255902875317,13,2016-10-31
2016-10,Tecnologia da Informação,0.11903077379144425,5,2016-10-31
2016-10,Utilidade Pública,0.06307415113892231,38,2016-10-31
2016-11,Bens Industriais,-0.07923249474299987,38,2016-11-30
2016-11,Comunicações,-0.09714022634718278,4,2016-11-30
2016-11,Consumo Cíclico,-0.07005349137649243,60,2016-11-30
2016-11,Consumo não Cíclico,-0.052845772225358495,16,2016-11-30
2016-11,Financeiro,-0.04338088447690662,43,2016-11-30
2016-11,Materiais Básicos,-0.00081088922512082,28,2016-11-30
2016-11,Outros,-0.04979007522366896,2,2016-11-30
2016-11,"Petróleo, Gás e Biocombustíveis",-0.04833055869025461,9,2016-11-30
2016-11,Saúde,-0.09557772958400335,14,2016-11-30
2016-11,Tecnologia da Informação,-0.1465693069798847,5,2016-11-30
2016-11,Utilidade Pública,-0.05113204521585535,39,2016-11-30
2016-12,Bens Industriais,-0.02944788995562475,35,2016-12-31
2016-12,Comunicações,-0.035661593322420915,4,2016-12-31
2016-12,Consumo Cíclico,-0.03338663385459482,61,2016-12-31
2016-12,Consumo não Cíclico,0.002687145829902002,17,2016-12-31
2016-12,Financeiro,-0.011892338035664139,44,2016-12-31
2016-12,Materiais Básicos,-0.018601068995527367,27,2016-12-31
2016-12,Outros,-0.09272221733816677,1,2016-12-31
2016-12,"Petróleo, Gás e Biocombustíveis",-0.02812832904276414,9,2016-12-31
2016-12,Saúde,-0.015625700959067727,14,2016-12-31
2016-12,Tecnologia da Informação,0.00902106035179322,5,2016-12-31
2016-12,Utilidade Pública,0.04212226425456771,40,2016-12-31
2017-01,Bens Industriais,0.14601392919000586,36,2017-01-31
2017-01,Comunicações,0.20299332790756108,4,2017-01-31
2017-01,Consumo Cíclico,0.1572586777215245,61,2017-01-31
2017-01,Consumo não Cíclico,0.06256726501548943,18,2017-01-31
2017-01,Financeiro,0.06299205923838312,43,2017-01-31
2017-01,Materiais Básicos,0.03215206657177028,29,2017-01-31
2017-01,Outros,0.19411526211261054,2,2017-01-31
2017-01,"Petróleo, Gás e Biocombustíveis",0.04234060575708546,9,2017-01-31
2017-01,Saúde,0.03651474005187015,14,2017-01-31
2017-01,Tecnologia da Informação,0.11277010632983696,6,2017-01-31
2017-01,Utilidade Pública,0.03509792043465575,39,2017-01-31
2017-02,Bens Industriais,0.026985281678251313,35,2017-02-28
2017-02,Comunicações,0.09620871633570194,4,2017-02-28
2017-02,Consumo Cíclico,0.010898901450138167,62,2017-02-28
2017-02,Consumo não Cíclico,-0.007299993192184464,18,2017-02-28
2017-02,Financeiro,0.11367656429273777,45,2017-02-28
2017-02,Materiais Básicos,0.045282577234315446,29,2017-02-28
2017-02,Outros,-0.11989199015673524,2,2017-02-28
2017-02,"Petróleo, Gás e Biocombustíveis",-0.002423306720657307,9,2017-02-28
2017-02,Saúde,0.010760699595092706,14,2017-02-28
2017-02,Tecnologia da Informação,-0.018771255700803662,6,2017-02-28
2017-02,Utilidade Pública,0.04444337053876761,40,2017-02-28
2017-03,Bens Industriais,-0.03760449562820238,38,2017-03-31
2017-03,Comunicações,0.037656911072249,4,2017-03-31
2017-03,Consumo Cíclico,0.0014618581314840909,64,2017-03-31
2017-03,Consumo não Cíclico,-0.032671811148689334,18,2017-03-31
2017-03,Financeiro,-0.02038169306364817,45,2017-03-31
2017-03,Materiais Básicos,-0.008487991627180013,30,2017-03-31
2017-03,Outros,0.4394213992949476,1,2017-03-31
2017-03,"Petróleo, Gás e Biocombustíveis",0.025588038024956183,9,2017-03-31
2017-03,Saúde,0.012374040359424044,15,2017-03-31
2017-03,Tecnologia da Informação,0.03461196571593883,6,2017-03-31
2017-03,Utilidade Pública,0.012158328569548155,39,2017-03-31
2017-04,Bens Industriais,-0.005473549289252345,38,2017-04-30
2017-04,Comunicações,0.007106087577701592,4,2017-04-30
2017-04,Consumo Cíclico,0.027396762810591096,62,2017-04-30
2017-04,Consumo não Cíclico,0.05947729996498165,18,2017-04-30
2017-04,Financeiro,0.0008057391098298883,46,2017-04-30
2017-04,Materiais Básicos,0.004396687151326885,29,2017-04-30
2017-04,Outros,-0.07582840450784811,1,2017-04-30
2017-04,"Petróleo, Gás e Biocombustíveis",-0.047126873095844034,9,2017-04-30
2017-04,Saúde,0.05618851182952921,15,2017-04-30
2017-04,Tecnologia da Informação,0.10960329109305907,5,2017-04-30
2017-04,Utilidade Pública,0.019523647898517526,37,2017-04-30
2017-05,Bens Industriais,0.005237117099286342,39,2017-05-31
2017-05,Comunicações,-0.08515858436582002,4,2017-05-31
2017-05,Consumo Cíclico,-0.007490386403856528,63,2017-05-31
2017-05,Consumo não Cíclico,0.03583922071871071,18,2017-05-31
2017-05,Financeiro,-0.0568710642621138,43,2017-05-31
2017-05,Materiais Básicos,-0.01614381300110542,29,2017-05-31
2017-05,Outros,-0.16334339610010407,1,2017-05-31
2017-05,"Petróleo, Gás e Biocombustíveis",-0.04475923030568874,9,2017-05-31
2017-05,Saúde,0.033029975710101696,15,2017-05-31
2017-05,Tecnologia da Informação,0.049096345069851687,6,2017-05-31
2017-05,Utilidade Pública,-0.004600686482879909,39,2017-05-31
2017-06,Bens Industriais,-0.020987280803482406,36,2017-06-30
2017-06,Comunicações,-0.01952485720805497,4,2017-06-30
2017-06,Consumo Cíclico,-0.004508851506151313,63,2017-06-30
2017-06,Consumo não Cíclico,-0.03890036922765556,18,2017-06-30
2017-06,Financeiro,-0.015402383943743127,45,2017-06-30
2017-06,Materiais Básicos,0.0028810519705532744,28,2017-06-30
2017-06,Outros,-0.07102353511815895,1,2017-06-30
2017-06,"Petróleo, Gás e Biocombustíveis",0.0293138588075095,9,2017-06-30
2017-06,Saúde,0.0168171823940118,15,2017-06-30
2017-06,Tecnologia da Informação,-0.01864962949239286,5,2017-06-30
2017-06,Utilidade Pública,-0.02091526127920974,38,2017-06-30
2017-07,Bens Industriais,0.0957270489240302,40,2017-07-31
2017-07,Comunicações,0.04825242625910531,4,2017-07-31
2017-07,Consumo Cíclico,0.07930542610856399,62,2017-07-31
2017-07,Consumo não Cíclico,0.023841983728909732,18,2017-07-31
2017-07,Financeiro,0.05406010274544035,44,2017-07-31
2017-07,Materiais Básicos,0.023574697456492717,28,2017-07-31
2017-07,Outros,-0.04425971068475043,1,2017-07-31
2017-07,"Petróleo, Gás e Biocombustíveis",0.02310304279234133,9,2017-07-31
2017-07,Saúde,0.03480888438504362,15,2017-07-31
2017-07,Tecnologia da Informação,0.06913265342783784,5,2017-07-31
2017-07,Utilidade Pública,0.032485888218743306,37,2017-07-31
2017-08,Bens Industriais,0.0652113139461675,40,2017-08-31
2017-08,Comunicações,0.03832458300865327,4,2017-08-31
2017-08,Consumo Cíclico,0.06937642736993334,63,2017-08-31
2017-08,Consumo não Cíclico,0.039368207303602076,19,2017-08-31
2017-08,Financeiro,0.04938538970950667,46,2017-08-31
2017-08,Materiais Básicos,0.07232670812941841,29,2017-08-31
2017-08,Outros,-0.20523799809101062,1,2017-08-31
2017-08,"Petróleo, Gás e Biocombustíveis",0.07662377245192324,9,2017-08-31
2017-08,Saúde,0.027900714492184977,15,2017-08-31
2017-08,Tecnologia da Informação,0.0002749171315630683,5,2017-08-31
2017-08,Utilidade Pública,0.02057918701800555,43,2017-08-31
2017-09,Bens Industriais,0.061933458086743276,40,2017-09-30
2017-09,Comunicações,0.05811804024100975,4,2017-09-30
2017-09,Consumo Cíclico,0.07352644718335163,62,2017-09-30
2017-09,Consumo não Cíclico,0.012837314073683471,19,2017-09-30
2017-09,Financeiro,0.03796215923967129,47,2017-09-30
2017-09,Materiais Básicos,0.007913423163333598,29,2017-09-30
2017-09,Outros,-0.06307518869880857,1,2017-09-30
2017-09,"Petróleo, Gás e Biocombustíveis",0.00046863974836259013,9,2017-09-30
2017-09,Saúde,0.012500579103331955,15,2017-09-30
2017-09,Tecnologia da Informação,-0.02353657970968337,5,2017-09-30
2017-09,Utilidade Pública,0.013383594377480854,39,2017-09-30
2017-10,Bens Industriais,0.0031364017078451068,40,2017-10-31
2017-10,Comunicações,-0.03500939026935179,4,2017-10-31
2017-10,Consumo Cíclico,-0.001497310667299944,63,2017-10-31
2017-10,Consumo não Cíclico,0.02958898883570543,21,2017-10-31
2017-10,Financeiro,-0.022789914028988754,48,2017-10-31
2017-10,Materiais Básicos,0.004926073164299944,29,2017-10-31
2017-10,Outros,-0.07756263639639638,2,2017-10-31
2017-10,"Petróleo, Gás e Biocombustíveis",0.02183073629923416,9,2017-10-31
2017-10,Saúde,0.010407940691900992,15,2017-10-31
2017-10,Tecnologia da Informação,0.04225319405429166,5,2017-10-31
2017-10,Utilidade Pública,-0.04109265679910604,39,2017-10-31
2017-11,Bens Industriais,-0.03933352732214065,39,2017-11-30
2017-11,Comunicações,-0.08130844949719318,4,2017-11-30
2017-11,Consumo Cíclico,-0.047662451115308285,64,2017-11-30
2017-11,Consumo não Cíclico,-0.04104437263643417,21,2017-11-30
2017-11,Financeiro,-0.06559099334503067,46,2017-11-30
2017-11,Materiais Básicos,-0.029338669747139935,29,2017-11-30
2017-11,Outros,-0.08541206427873105,2,2017-11-30
2017-11,"Petróleo, Gás e Biocombustíveis",-0.0279800473522672,9,2017-11-30
2017-11,Saúde,-0.0259781907745932,15,2017-11-30
2017-11,Tecnologia da Informação,0.04150660334929579,5,2017-11-30
2017-11,Utilidade Pública,-0.02562252170925564,41,2017-11-30
2017-12,Bens Industriais,0.022898286523975124,40,2017-12-31
2017-12,Comunicações,-0.008499884134028246,4,2017-12-31
2017-12,Consumo Cíclico,0.04883928793816253,63,2017-12-31
2017-12,Consumo não Cíclico,0.02632057870977086,21,2017-12-31
2017-12,Financeiro,0.03901929252702679,48,2017-12-31
2017-12,Materiais Básicos,0.06155474811548991,30,2017-12-31
2017-12,Outros,0.1854921988786818,2,2017-12-31
2017-12,"Petróleo, Gás e Biocombustíveis",0.026731644964298387,9,2017-12-31
2017-12,Saúde,-0.0014860430157381957,15,2017-12-31
2017-12,Tecnologia da Informação,-0.004377048477322824,6,2017-12-31
2017-12,Utilidade Pública,0.027559917193615637,39,2017-12-31
2018-01,Bens Industriais,0.038744472210744264,40,2018-01-31
2018-01,Comunicações,0.04420300556367429,4,2018-01-31
2018-01,Consumo Cíclico,0.06210661006090994,65,2018-01-31
2018-01,Consumo não Cíclico,0.0003531697149403268,20,2018-01-31
2018-01,Financeiro,0.07205650195609525,46,2018-01-31
2018-01,Materiais Básicos,0.1067362841399196,30,2018-01-31
2018-01,Outros,-0.024494295919371134,2,2018-01-31
2018-01,"Petróleo, Gás e Biocombustíveis",0.049546544205340444,10,2018-01-31
2018-01,Saúde,-0.030235336393248255,15,2018-01-31
2018-01,Tecnologia da Informação,0.037203233565786295,5,2018-01-31
2018-01,Utilidade Pública,0.02167277962619626,39,2018-01-31
2018-02,Bens Industriais,-0.012157663484418666,40,2018-02-28
2018-02,Comunicações,0.021108982173194568,4,2018-02-28
2018-02,Consumo Cíclico,-0.012205344270923162,65,2018-02-28
2018-02,Consumo não Cíclico,-0.01835419200941891,20,2018-02-28
2018-02,Financeiro,-0.01314881675932089,47,2018-02-28
2018-02,Materiais Básicos,0.0538514137705899,29,2018-02-28
2018-02,Outros,-0.10011332876041557,2,2018-02-28
2018-02,"Petróleo, Gás e Biocombustíveis",-0.022373852848761904,10,2018-02-28
2018-02,Saúde,-0.06150307139509464,15,2018-02-28
2018-02,Tecnologia da Informação,-0.024596498814019374,5,2018-02-28
2018-02,Utilidade Pública,-0.0025329834305036665,42,2018-02-28
2018-03,Bens Industriais,-0.034751973977002006,40,2018-03-31
2018-03,Comunicações,-0.047574295170058956,4,2018-03-31
2018-03,Consumo Cíclico,-0.039700465375990666,64,2018-03-31
2018-03,Consumo não Cíclico,-0.05395652525357477,20,2018-03-31
2018-03,Financeiro,-0.0021217760984794743,46,2018-03-31
2018-03,Materiais Básicos,0.009121762022838913,30,2018-03-31
2018-03,Outros,0.023529390042600795,1,2018-03-31
2018-03,"Petróleo, Gás e Biocombustíveis",0.019307485847404878,10,2018-03-31
2018-03,Saúde,0.0054614051375091455,15,2018-03-31
2018-03,Tecnologia da Informação,-0.016406161326677493,6,2018-03-31
2018-03,Utilidade Pública,0.0014825671994761758,40,2018-03-31
2018-04,Bens Industriais,0.011168434768206132,39,2018-04-30
2018-04,Comunicações,0.03280623847627928,4,2018-04-30
2018-04,Consumo Cíclico,-0.00642429335920801,66,2018-04-30
2018-04,Consumo não Cíclico,0.03392022757730993,20,2018-04-30
2018-04,Financeiro,-0.015299327119387762,50,2018-04-30
2018-04,Materiais Básicos,0.0382631916557722,27,2018-04-30
2018-04,Outros,-0.0976336993737883,1,2018-04-30
2018-04,"Petróleo, Gás e Biocombustíveis",-0.011527172665661497,10,2018-04-30
2018-04,Saúde,-0.05338801939288156,15,2018-04-30
2018-04,Tecnologia da Informação,0.029340094646891267,5,2018-04-30
2018-04,Utilidade Pública,0.02486185925394377,39,2018-04-30
2018-05,Bens Industriais,-0.1728880158166965,39,2018-05-31
2018-05,Comunicações,-0.12616917238474623,4,2018-05-31
2018-05,Consumo Cíclico,-0.13424225674865994,65,2018-05-31
2018-05,Consumo não Cíclico,-0.0465456864330966,20,2018-05-31
2018-05,Financeiro,-0.1375376244581584,48,2018-05-31
2018-05,Materiais Básicos,-0.06807073095118006,29,2018-05-31
2018-05,Outros,-0.07013331240970921,2,2018-05-31
2018-05,"Petróleo, Gás e Biocombustíveis",-0.11965321508599547,10,2018-05-31
2018-05,Saúde,-0.09167079214681115,17,2018-05-31
2018-05,Tecnologia da Informação,-0.10844895922809651,6,2018-05-31
2018-05,Utilidade Pública,-0.07964179768773302,39,2018-05-31
2018-06,Bens Industriais,-0.04870529437883844,39,2018-06-30
2018-06,Comunicações,-0.02867910365587767,4,2018-06-30
2018-06,Consumo Cíclico,-0.08098204212213059,66,2018-06-30
2018-06,Consumo não Cíclico,-0.0756969957181157,20,2018-06-30
2018-06,Financeiro,-0.042214309734324,48,2018-06-30
2018-06,Materiais Básicos,-0.03672468459524824,26,2018-06-30
2018-06,Outros,-0.06062217093515887,1,2018-06-30
2018-06,"Petróleo, Gás e Biocombustíveis",-0.07930341717763184,10,2018-06-30
2018-06,Saúde,-0.013930693650352245,16,2018-06-30
2018-06,Tecnologia da Informação,-0.13659607540868351,5,2018-06-30
2018-06,Utilidade Pública,-0.03603429044328732,38,2018-06-30
2018-07,Bens Industriais,0.08367182811046832,39,2018-07-31
2018-07,Comunicações,-0.006178092327576601,4,2018-07-31
2018-07,Consumo Cíclico,0.04143918293050074,65,2018-07-31
2018-07,Consumo não Cíclico,0.0441614385512466,20,2018-07-31
2018-07,Financeiro,0.043834395509763674,48,2018-07-31
2018-07,Materiais Básicos,0.06940021148912867,27,2018-07-31
2018-07,Outros,0.08960858740354194,1,2018-07-31
2018-07,"Petróleo, Gás e Biocombustíveis",0.052016370806016524,10,2018-07-31
2018-07,Saúde,0.0469581701808916,17,2018-07-31
2018-07,Tecnologia da Informação,0.06943809398721344,6,2018-07-31
2018-07,Utilidade Pública,0.05222788476610179,41,2018-07-31
2018-08,Bens Industriais,-0.012962778902383888,39,2018-08-31
2018-08,Comunicações,-0.04648220657357638,4,2018-08-31
2018-08,Consumo Cíclico,-0.05245743025227772,64,2018-08-31
2018-08,Consumo não Cíclico,-0.10749249588642601,21,2018-08-31
2018-08,Financeiro,-0.021786077546603735,47,2018-08-31
2018-08,Materiais Básicos,-0.015587441300171452,29,2018-08-31
2018-08,Outros,-0.13761575749705335,1,2018-08-31
2018-08,"Petróleo, Gás e Biocombustíveis",-0.03993910925478215,10,2018-08-31
2018-08,Saúde,-0.06101083819751931,17,2018-08-31
2018-08,Tecnologia da Informação,-0.0731231536245138,5,2018-08-31
2018-08,Utilidade Pública,-0.0023972194103380716,41,2018-08-31
2018-09,Bens Industriais,-0.05255210085183867,39,2018-09-30
2018-09,Comunicações,-0.028103957310382066,4,2018-09-30
2018-09,Consumo Cíclico,-0.015399110389087756,65,2018-09-30
2018-09,Consumo não Cíclico,-0.012205348877385619,20,2018-09-30
2018-09,Financeiro,-0.009773189052565193,48,2018-09-30
2018-09,Materiais Básicos,-0.009972260188166307,28,2018-09-30
2018-09,Outros,-0.26426544107831784,1,2018-09-30
2018-09,"Petróleo, Gás e Biocombustíveis",-0.012494350240743829,10,2018-09-30
2018-09,Saúde,-0.019508643623425522,17,2018-09-30
2018-09,Tecnologia da Informação,-0.03359288230384172,5,2018-09-30
2018-09,Utilidade Pública,-0.01955999822861036,37,2018-09-30
2018-10,Bens Industriais,0.19546694761621985,38,2018-10-31
2018-10,Comunicações,0.09104629701984646,4,2018-10-31
2018-10,Consumo Cíclico,0.1674444135733761,65,2018-10-31
2018-10,Consumo não Cíclico,0.08326045042404773,20,2018-10-31
2018-10,Financeiro,0.11876315994693318,49,2018-10-31
2018-10,Materiais Básicos,0.10416781202065223,30,2018-10-31
2018-10,Outros,-0.007756919596942247,2,2018-10-31
2018-10,"Petróleo, Gás e Biocombustíveis",0.08304052419183663,10,2018-10-31
2018-10,Saúde,0.027202425068266225,17,2018-10-31
2018-10,Tecnologia da Informação,0.16582289149384138,5,2018-10-31
2018-10,Utilidade Pública,0.12607502867383258,40,2018-10-31
2018-11,Bens Industriais,0.04958534777633774,38,2018-11-30
2018-11,Comunicações,-0.07788629640267508,4,2018-11-30
2018-11,Consumo Cíclico,0.025209072485630642,65,2018-11-30
2018-11,Consumo não Cíclico,-0.000885857474970056,20,2018-11-30
2018-11,Financeiro,-0.0007025183882180555,48,2018-11-30
2018-11,Materiais Básicos,-0.02055529404163085,30,2018-11-30
2018-11,Outros,-0.1340654653422454,2,2018-11-30
2018-11,"Petróleo, Gás e Biocombustíveis",-0.10542860263691226,10,2018-11-30
2018-11,Saúde,0.04890185663765627,16,2018-11-30
2018-11,Tecnologia da Informação,0.06328440588729241,5,2018-11-30
2018-11,Utilidade Pública,0.029297678253893355,38,2018-11-30
2018-12,Bens Industriais,0.0051669014745463785,38,2018-12-31
2018-12,Comunicações,-0.027899309015596785,4,2018-12-31
2018-12,Consumo Cíclico,0.031131803257693394,65,2018-12-31
2018-12,Consumo não Cíclico,-0.02054620782466162,19,2018-12-31
2018-12,Financeiro,0.02818271280780208,47,2018-12-31
2018-12,Materiais Básicos,-0.009377933772519042,31,2018-12-31
2018-12,Outros,-0.12947431296643108,1,2018-12-31
2018-12,"Petróleo, Gás e Biocombustíveis",-0.05769263077986153,10,2018-12-31
2018-12,Saúde,-0.002486991943815197,16,2018-12-31
2018-12,Tecnologia da Informação,-0.08675449489136093,5,2018-12-31
2018-12,Utilidade Pública,0.05000153112010717,38,2018-12-31
2019-01,Bens Industriais,0.10605430977606393,39,2019-01-31
2019-01,Comunicações,0.10025375230914246,4,2019-01-31
2019-01,Consumo Cíclico,0.07134066935640604,65,2019-01-31
2019-01,Consumo não Cíclico,0.07840037234730092,20,2019-01-31
2019-01,Financeiro,0.14027754562644082,48,2019-01-31
2019-01,Materiais Básicos,0.03795812187996474,31,2019-01-31
2019-01,Outros,-0.08700781207339636,1,2019-01-31
2019-01,"Petróleo, Gás e Biocombustíveis",0.12910284951484827,10,2019-01-31
2019-01,Saúde,0.09233020858399353,15,2019-01-31
2019-01,Tecnologia da Informação,-0.05050720588212541,5,2019-01-31
2019-01,Utilidade Pública,0.09106820010487796,38,2019-01-31
2019-02,Bens Industriais,-0.008207585057778764,38,2019-02-28
2019-02,Comunicações,0.041024345769841264,4,2019-02-28
2019-02,Consumo Cíclico,-0.033434416022893196,65,2019-02-28
2019-02,Consumo não Cíclico,-0.02045215757119767,20,2019-02-28
2019-02,Financeiro,0.02105589206304778,50,2019-02-28
2019-02,Materiais Básicos,0.011214042994608871,28,2019-02-28
2019-02,Outros,-0.2311861590521076,1,2019-02-28
2019-02,"Petróleo, Gás e Biocombustíveis",0.03314297340935509,9,2019-02-28
2019-02,Saúde,-0.03405051834910927,16,2019-02-28
2019-02,Tecnologia da Informação,0.05303257135364268,6,2019-02-28
2019-02,Utilidade Pública,0.019833148586389952,40,2019-02-28
2019-03,Bens Industriais,-0.031139811733229078,40,2019-03-31
2019-03,Comunicações,-0.023235934438317396,4,2019-03-31
2019-03,Consumo Cíclico,-0.03327036022273947,65,2019-03-31
2019-03,Consumo não Cíclico,-0.030332605766719506,20,2019-03-31
2019-03,Financeiro,0.019803003831805017,49,2019-03-31
2019-03,Materiais Básicos,-0.003093982430473985,27,2019-03-31
2019-03,Outros,-0.041950721607680985,2,2019-03-31
2019-03,"Petróleo, Gás e Biocombustíveis",-0.005156335243208798,9,2019-03-31
2019-03,Saúde,-0.008760048706198117,16,2019-03-31
2019-03,Tecnologia da Informação,0.12474885869834074,6,2019-03-31
2019-03,Utilidade Pública,0.026428420657828706,40,2019-03-31
2019-04,Bens Industriais,-0.06070318919384199,40,2019-04-30
2019-04,Comunicações,0.027162818757927587,4,2019-04-30
2019-04,Consumo Cíclico,-0.023305617362347226,66,2019-04-30
2019-04,Consumo não Cíclico,0.053721476225351075,20,2019-04-30
2019-04,Financeiro,-0.01573426448113865,48,2019-04-30
2019-04,Materiais Básicos,-0.045583516194143976,27,2019-04-30
2019-04,Outros,-0.616789771914958,1,2019-04-30
2019-04,"Petróleo, Gás e Biocombustíveis",-0.0644356072550271,9,2019-04-30
2019-04,Saúde,0.015115669598161026,15,2019-04-30
2019-04,Tecnologia da Informação,0.12242140227590863,6,2019-04-30
2019-04,Utilidade Pública,0.04341220500176507,39,2019-04-30
2019-05,Bens Industriais,0.029741616417286176,39,2019-05-31
2019-05,Comunicações,-0.06159362038136229,4,2019-05-31
2019-05,Consumo Cíclico,-0.012661646360709511,66,2019-05-31
2019-05,Consumo não Cíclico,0.02611735930767805,20,2019-05-31
2019-05,Financeiro,0.027278418260602826,49,2019-05-31
2019-05,Materiais Básicos,-0.0464543774023382,28,2019-05-31
2019-05,Outros,-0.24593304924274167,2,2019-05-31
2019-05,"Petróleo, Gás e Biocombustíveis",-0.013938134628505596,9,2019-05-31
2019-05,Saúde,0.013137591430051665,15,2019-05-31
2019-05,Tecnologia da Informação,-0.09197674104230685,6,2019-05-31
2019-05,Utilidade Pública,0.029644790085911164,40,2019-05-31
2019-06,Bens Industriais,0.015907462532799364,40,2019-06-30
2019-06,Comunicações,0.0472816077423871,4,2019-06-30
2019-06,Consumo Cíclico,0.06338051402624531,66,2019-06-30
2019-06,Consumo não Cíclico,0.017360783474600926,20,2019-06-30
2019-06,Financeiro,0.059670654133518915,48,2019-06-30
2019-06,Materiais Básicos,0.048837801364037155,28,2019-06-30
2019-06,Outros,-0.03672622467541581,2,2019-06-30
2019-06,"Petróleo, Gás e Biocombustíveis",0.025505062509714665,9,2019-06-30
2019-06,Saúde,0.021939305948396284,16,2019-06-30
2019-06,Tecnologia da Informação,0.06534571075853537,5,2019-06-30
2019-06,Utilidade Pública,0.019866981175278218,39,2019-06-30
2019-07,Bens Industriais,0.1265767753221683,39,2019-07-31
2019-07,Comunicações,0.028016221961935983,4,2019-07-31
2019-07,Consumo Cíclico,0.11865769490183217,66,2019-07-31
2019-07,Consumo não Cíclico,0.062209231296144675,20,2019-07-31
2019-07,Financeiro,0.10254392209140349,50,2019-07-31
2019-07,Materiais Básicos,0.09033485491616906,28,2019-07-31
2019-07,Outros,-0.0554788626197697,2,2019-07-31
2019-07,"Petróleo, Gás e Biocombustíveis",0.1542374205502101,9,2019-07-31
2019-07,Saúde,0.04231259550816773,15,2019-07-31
2019-07,Tecnologia da Informação,0.1084412559503704,5,2019-07-31
2019-07,Utilidade Pública,0.042671721456523294,39,2019-07-31
2019-08,Bens Industriais,-0.01533594618999405,39,2019-08-31
2019-08,Comunicações,0.06993602096174423,4,2019-08-31
2019-08,Consumo Cíclico,0.021098494271737406,66,2019-08-31
2019-08,Consumo não Cíclico,-0.007440164505033653,20,2019-08-31
2019-08,Financeiro,0.017249119995527546,48,2019-08-31
2019-08,Materiais Básicos,-0.04184881893544824,26,2019-08-31
2019-08,Outros,2.1883404150347765,2,2019-08-31
2019-08,"Petróleo, Gás e Biocombustíveis",-0.12085609402251911,9,2019-08-31
2019-08,Saúde,0.07055253073283795,15,2019-08-31
2019-08,Tecnologia da Informação,0.10945307939574218,5,2019-08-31
2019-08,Utilidade Pública,0.029580299309769048,40,2019-08-31
2019-09,Bens Industriais,-0.008684415378449635,39,2019-09-30
2019-09,Comunicações,-0.11682358347244404,4,2019-09-30
2019-09,Consumo Cíclico,-0.004545468640690643,67,2019-09-30
2019-09,Consumo não Cíclico,0.05003015736061565,20,2019-09-30
2019-09,Financeiro,0.022586220048294837,46,2019-09-30
2019-09,Materiais Básicos,-0.016101481383326885,27,2019-09-30
2019-09,Outros,-0.30346594015304273,1,2019-09-30
2019-09,"Petróleo, Gás e Biocombustíveis",0.04795693259077873,9,2019-09-30
2019-09,Saúde,0.022291497233846026,15,2019-09-30
2019-09,Tecnologia da Informação,-0.004401344367080351,5,2019-09-30
2019-09,Utilidade Pública,0.09417278711462405,41,2019-09-30
2019-10,Bens Industriais,0.019398435137341363,40,2019-10-31
2019-10,Comunicações,-0.004967003531692549,4,2019-10-31
2019-10,Consumo Cíclico,0.02322944744341693,66,2019-10-31
2019-10,Consumo não Cíclico,-0.025299217205417973,20,2019-10-31
2019-10,Financeiro,0.021883335219189778,49,2019-10-31
2019-10,Materiais Básicos,-0.014530898294695302,28,2019-10-31
