ticker,var_dolar_lag
TRIS3,-0.31996681593488074
AALR3,-0.32109074113870095
RLOG3,-0.32112472354212857
YDUQ3,-0.32782967599943896
MWET4,-0.3324067353420095
FIQE3,-0.33931376254694723
AZZA3,-0.34948754841592183
HETA4,-0.36125609039370915
NEOE3,-0.3629531248363787
RENT3,-0.36621866512087425
MMXM3,-0.36855331458859014
SEER3,-0.3686422151552496
GOAU4,-0.38836870604880386
BBDC4,-0.39111940413474505
ABCB4,-0.3965537930491707
PRIO3,-0.40453822210861456
TCNO4,-0.4092197864158935
DIRR3,-0.428949505754577
DXCO3,-0.4373802473542222
BALM4,-0.45365835881961813
RAPT4,-0.4629752969915418
ETER3,-0.47272438329414346
TFCO4,-0.4891981584225912
TERI3,-0.48992100393018584
CMIG4,-0.4955444119871393
VSTE3,-0.5038369100066252
PMAM3,-0.5130826922272498
WIZC3,-0.5176523538839553
LIGT3,-0.5178693933363221
SIMH3,-0.5202698668192811
ORVR3,-0.5215897617358731
VIVA3,-0.5302284022556112
TXRX4,-0.5439649847883481
FRTA3,-0.545039224515537
LOGN3,-0.5473224664935777
MILS3,-0.5475370543022617
JSLG3,-0.5548271661332427
TEKA4,-0.5553268165130109
BLUT4,-0.5720769375004098
EZTC3,-0.5743002586176258
DMVF3,-0.5755750999365552
TEND3,-0.5865744420867322
SRNA3,-0.5913880775513946
JHSF3,-0.5985956891860318
USIM5,-0.6099014467426886
BMOB3,-0.6109382250368512
AXIA3,-0.6177910258027449
SBFG3,-0.619949792195342
MGEL4,-0.6287182487789271
MDNE3,-0.6307265147710143
TECN3,-0.6337785271286442
BDLL4,-0.6361897100778527
EVEN3,-0.636699543751335
COGN3,-0.638001069907482
CYRE3,-0.6432550601081292
APER3,-0.648782283181543
CMIN3,-0.6526919148701358
POSI3,-0.6568168330191262
RANI3,-0.6647943163420976
ALLD3,-0.6745289046321388
BPAN4,-0.676529054420503
BPHA3,-0.6881169291457055
PTBL3,-0.6944176456774979
LOGG3,-0.6975033384146259
PETR4,-0.7132338893037868
IMBI4,-0.7180833762532915
TCSA3,-0.7238648662195243
SMLE3,-0.7297561119511013
CSED3,-0.7374035482792057
GGPS3,-0.7451742029910058
OPCT3,-0.7555841238391153
BPAC11,-0.7646779767803034
RCSL3,-0.7677858427906316
HBOR3,-0.8096385492125481
LAVV3,-0.8146271543100353
GFSA3,-0.8342900386491977
PETZ3,-0.8369799203660122
OIBR3,-0.8411383480456269
CEDO4,-0.8464318248017705
DESK3,-0.8503046629604456
BSEV3,-0.8591868065226157
BBAS3,-0.8592128323233188
BRSR6,-0.8897573092961683
CASH3,-0.8927418022961222
IDVL4,-0.9133370569752275
ANIM3,-0.9139962841120852
SGPS3,-0.9262751766589362
LPSB3,-0.933425912020029
CTNM4,-0.935916551654871
RIAA3,-0.9400858022133696
SHOW3,-0.9416248666524419
MOVI3,-0.9481278691146583
GMAT3,-0.9512503644336526
STBP3,-0.9517129893881592
PMET6,-0.9660142149390021
NEXP3,-0.97343236525147
TGMA3,-0.9936959946680706
CVCB3,-1.0237790781920857
LIXC4,-1.041223562149376
TESA3,-1.0534404311725707
SMLS3,-1.0631129289029824
AMAR3,-1.0724594190699066
JFEN3,-1.0803433015217763
IMCH3,-1.1017972923609005
LUPA3,-1.15900587078782
MATD3,-1.1879340958649391
PLAS3,-1.1904903995902067
MTRE3,-1.2163290793310086
IRBR3,-1.2231826263269714
BRBI11,-1.2404643198841456
BRAV3,-1.2813129746936145
CEAB3,-1.288078710659594
RJCP3,-1.3002156609194147
NTCO3,-1.3155981058026816
TRAD3,-1.3413010091497628
CTKA4,-1.3579395999763946
MEAL3,-1.3838100276493388
MGLU3,-1.3939590954827974
RSID3,-1.3961980485543595
TOYB4,-1.406231084326545
DTCY3,-1.425435243188765
BHIA3,-1.5471765234804407
VIVR3,-1.5517095582004876
SMFT3,-1.5564635546976753
MLAS3,-1.5944881253143208
SEQL3,-1.6012291231040285
IFCM3,-1.622068482119137
PDGR3,-1.6838144202161882
AZEV4,-1.6918935006262
ALPK3,-1.7734965317969749
GOLL4,-1.800932172242094
TOKY3,-1.8387030079612352
ESPA3,-1.9771105746257451
SOMA3,-2.0132664691004325
ENJU3,-2.0169698409560985
AZUL4,-2.100707665053877
AVLL3,-2.1026807198109587
LJQQ3,-2.510414348159853
BRIT3,-2.842226605264835
ONCO3,-3.95346320633955
