ticker,delta_ipca,delta_selic,ibc_var,var_dolar
GOAU4,-0.05089302394223454,-0.06259003746255776,0.6044311273299121,-1.392234841692518
GOLL4,-0.10440875857053375,-0.04146335058927325,0.2872758296175004,-3.351345692613493
GRND3,0.008414327658457706,-0.020064348901072247,0.6750567327086273,-0.7103490319602185
GSHP3,0.053085600507056914,0.01613662634494968,2.2099950205666534,-1.1681164311850938
HAGA4,-0.01917702832137068,-0.0013703720206836951,-1.0428710383197144,-0.8413372900691817
HAPV3,-0.05052136810771142,-0.054769980197921446,-1.4425678968384803,-1.9580300072523689
HBOR3,-0.0035015716385041126,-0.01287636368936185,0.9268338360224089,-1.9404728272834317
HBRE3,-0.08778872835339473,-0.08997788222298647,-1.407023573660021,-2.6051566738609093
HBSA3,-0.11413728174184698,-0.07880904955260101,-0.21005563687327677,-1.4931235548999675
HBTS5,-0.0888621842980938,-0.044216877338429925,2.4478150151121048,-1.5959177018116946
HETA4,-0.09980526606791273,0.020444011892085025,1.8951780358385162,-1.7835077919409055
HGTX3,-0.017152870297057504,0.0558758858785263,1.0648931767078955,-0.9632452578424512
HOOT4,-0.09264000530116322,-0.04619119918835141,0.03158869482105031,-1.2403766242523209
HYPE3,-0.0032310431578724324,0.021076392994001516,-0.9517971015218034,-1.3264542169360174
IDVL4,0.015892539372955483,-0.055905650672179244,0.10342911825273202,-1.9614686807060118
IFCM3,-0.24246497010661383,0.0027766741001131016,0.6563695556700617,-4.330015206876124
IGBR3,-0.0772253826677938,0.07442038538022826,0.5531874356493055,-0.7983017410953442
IGTA3,-0.002913511750892925,-0.017131913934093652,0.02859322800254105,-1.1660820960094647
IGTI11,-0.0431303655225945,-0.005992997695401129,0.7886245836680508,-1.3716221564417634
IMBI4,0.09434096198458562,0.08181522248226898,4.355347945880484,0.85332963517951
IMCH3,0.012257270343287156,-0.13495779407763056,-8.213429793557658e-05,-2.118790568661586
INEP4,0.004116297085362534,-0.033308753192222665,-1.7914422879124685,-1.423081680374712
INTB3,-0.01593539515899241,0.011231179070118957,-0.9295990439376765,-1.203897738432029
IRBR3,-0.16280655678006634,-0.07974371195355734,2.102444994931118,-2.7891874859789896
ISAE4,-0.001759936168107967,0.0017591628420801728,-0.17901942309280722,-0.4239830498648446
ITSA4,-0.029624006422718646,-0.012135055949329496,-0.1983356077955415,-1.2494157823035326
ITUB4,-0.03168600368684919,-0.004156986269691045,-0.16336860431115297,-1.2940955296411856
JALL3,-0.07182296581256557,-0.01919707046089442,1.1358012114814127,-0.81218800804351
JFEN3,-0.17317331847764952,-0.027754294971545853,0.47815184386688225,-2.9927122959380785
JHSF3,-0.03982639509913264,-0.01662865080322274,0.7728838300499725,-1.69154744692633
JSLG3,-0.01874085471728622,-0.020192608445594548,1.1340988736449853,-1.5949834683400574
KEPL3,-0.07384039821727327,-0.06358728431092056,-0.1515541212689241,-1.232378970501789
