variavel,coef,pvalor,ticker,r2
delta_ipca_lag,0.05189910798346119,0.6206027100894342,ALPK3,0.2669490192101406
delta_selic_lag,-0.15287631244004746,0.0948973579769075,ALPK3,0.2669490192101406
ibc_var_lag,6.285428779059123,0.09395839783378553,ALPK3,0.2669490192101406
var_dolar_lag,-3.226419236971714,0.05713468200672984,ALPK3,0.2669490192101406
const,0.01600734364598651,0.06753091642645384,ALSC3,0.27577766062049824
delta_ipca_lag,-0.007044725820603799,0.8203412741338668,ALSC3,0.27577766062049824
delta_selic_lag,-0.024499378152771954,0.37134511732142594,ALSC3,0.27577766062049824
ibc_var_lag,0.962009676933977,0.4705442893975743,ALSC3,0.27577766062049824
var_dolar_lag,-1.018369295105379,5.633573154917518e-05,ALSC3,0.27577766062049824
const,0.007741025585079985,0.19220008367326943,ALUP11,0.24605541045109602
delta_ipca_lag,-0.05264053656755489,0.002406087363704981,ALUP11,0.24605541045109602
delta_selic_lag,0.023717176956509108,0.14637655444416342,ALUP11,0.24605541045109602
ibc_var_lag,0.6349520419149122,0.10049229563488905,ALUP11,0.24605541045109602
var_dolar_lag,-0.6244677315256334,0.0002055237670854493,ALUP11,0.24605541045109602
const,-0.016591749137287757,0.32667994608272943,AMAR3,0.23939836361782874
delta_ipca_lag,0.09495573975026005,0.058423805917944126,AMAR3,0.23939836361782874
delta_selic_lag,-0.1128698390914171,0.01796786526646296,AMAR3,0.23939836361782874
ibc_var_lag,0.615776197727768,0.6022126681811784,AMAR3,0.23939836361782874
var_dolar_lag,-2.3138963639149526,3.209146400297472e-06,AMAR3,0.23939836361782874
const,0.019346781820415465,0.8452549645330486,AMBP3,0.4112750556068979
delta_ipca_lag,-0.7531644894976999,0.0034681096288535613,AMBP3,0.4112750556068979
delta_selic_lag,-0.5145000183647136,0.0192493854618416,AMBP3,0.4112750556068979
ibc_var_lag,14.240004370575466,0.19416951617634562,AMBP3,0.4112750556068979
var_dolar_lag,1.818152021206351,0.6207363302906732,AMBP3,0.4112750556068979
const,0.006945954903397959,0.566901077731184,AMBV4,0.4160746038773807
delta_ipca_lag,-0.07519864956221411,0.20483202981707957,AMBV4,0.4160746038773807
delta_selic_lag,-0.033936742626658266,0.32334950192814826,AMBV4,0.4160746038773807
ibc_var_lag,4.248990177919603,0.03047605233966304,AMBV4,0.4160746038773807
var_dolar_lag,0.19704408828627668,0.5884583789878366,AMBV4,0.4160746038773807
const,-0.03667130507156145,0.08326346901677609,AMER3,0.17118323511469546
delta_ipca_lag,-0.2156816608141656,0.0009011048430319724,AMER3,0.17118323511469546
delta_selic_lag,-0.1381654356418093,0.01901692104623088,AMER3,0.17118323511469546
ibc_var_lag,1.4258758907268536,0.3345920371438589,AMER3,0.17118323511469546
var_dolar_lag,-0.9359920003056841,0.11617595036520002,AMER3,0.17118323511469546
const,0.039394087369302305,0.002117848750163081,AMIL3,0.7583922276221733
delta_ipca_lag,0.07843053137736292,0.10426513595445709,AMIL3,0.7583922276221733
delta_selic_lag,-0.08827229206417615,0.009540819078243725,AMIL3,0.7583922276221733
ibc_var_lag,-4.286708450584085,0.015563373700805608,AMIL3,0.7583922276221733
var_dolar_lag,-1.0173667701772207,0.005134394444359791,AMIL3,0.7583922276221733
const,0.01533832771367484,0.41070386023799554,ANIM3,0.22254597171588186
delta_ipca_lag,-0.11482654166278358,0.026879547051753876,ANIM3,0.22254597171588186
delta_selic_lag,-0.06560142907162869,0.18066971585950756,ANIM3,0.22254597171588186
