ticker,delta_selic_lag,delta_ipca_lag,var_dolar_lag,ibc_var_lag,cluster
EALT4,-0.5723173117020341,0.3846108966496588,0.047617616133157716,0.5922443888170612,0
EBTP4,2.1968593562750556,-0.24716494733180053,1.6029010680921139,-1.6993657798020108,3
ECOR3,0.03590202970506263,0.36525568860807744,-0.25864412886075616,0.49034625555492056,0
EGIE3,0.18684523322781646,-0.4590688229473616,0.08329877773601957,0.047435593856444275,1
EKTR4,-0.005905788621159006,0.48971876501932,1.0658156107076118,0.486370769636286,0
ELEK4,-0.11315922878725167,-1.2900307784422922,1.9596799743722622,-2.335709836507181,3
ELMD3,-0.08577870035187046,1.1569322463096148,2.494407353076527,1.413080862532772,6
ELPL4,2.5649997571595478,-0.7327963553690123,0.04875467305615194,1.6015943898224883,1
EMAE4,-0.18978372125628673,-0.6110597175812552,0.3042829265553137,-0.42814836230477366,1
EMBJ3,0.05115880856725774,0.7669276661667936,0.39328283799838626,0.536613847553206,0
ENAT3,-0.11874647588779744,0.7829506024284774,0.0986644465221891,0.26161927955321135,0
ENBR3,0.7898640810259411,-0.15983512553525883,0.3743697109032335,-0.18928222169549969,1
ENEV3,-0.008660076242803134,-0.5185398300465864,-0.17601260814058362,0.4994174555076903,0
ENGI11,0.6878298244392619,0.41147898063141536,0.029986543189918564,0.332869604516879,0
ENJU3,-2.56979491687216,-1.1941608296611044,-2.0169698409560985,0.5546640965499255,2
ENMT4,-0.8317822843896298,-0.5603364875915426,0.587582874380689,-0.33548517369305414,2
EPAR4,1.9149905369529274,1.092634182353059,-0.012049981202944524,-1.0816440981051718,1
EQPA3,0.11261200529925809,-0.31850515204710195,0.14234228228898815,0.29264620954103326,0
EQTL3,0.12968391450736638,0.42345046872898096,0.15096375554678432,-0.2417231707716726,0
ESPA3,-2.1363507729533557,0.12658268102438522,-1.9771105746257451,-2.31437879454395,5
ESTR4,-0.5221948825676974,-0.6614856883787297,0.01909516500121339,-1.6921177347931282,3
ETER3,-0.48220850903535245,0.3979676866819475,-0.47272438329414346,-0.8185842861393038,5
EUCA4,-0.056088783406482164,0.32205550599069405,-0.1795326534849684,-0.6922966262331279,0
EVEN3,-0.2563883103514542,-0.3582520312684318,-0.636699543751335,0.5810143281668729,2
EZTC3,0.05120617566442533,-0.21263720541887496,-0.5743002586176258,0.16114341334851462,0
FESA4,-0.030163024701866787,0.43947466576070465,0.35367179265811,0.5106713921145942,0
FHER3,-0.32945092232918954,0.7081052375883493,-0.13281467925928334,-0.5168677832375368,0
FIBR3,-0.8650928362723095,1.0353132426180263,1.4077477367443234,-0.4072212702123534,3
FICT3,-0.6465511382720285,0.830345020494169,1.2042061197981562,-0.6835017602934511,3
FIEI3,0.5851503454317508,-0.4604802287972085,0.0821053943916149,0.4468877664598596,1
FIQE3,-0.4257012665840296,0.2638556750988382,-0.33931376254694723,0.8244537869018852,0
FLRY3,0.773049910273711,-0.34971659147238215,0.3149365049409085,0.03615804874308075,1
FRAS3,-0.059328546121554075,0.8249029265064804,-0.2424171293077057,0.2940866846718667,0
FRIO3,-1.1710706757428115,-1.045235521465199,2.303298177140599,-1.9462308287649783,3
FRTA3,0.02620175774489901,0.6512533472359843,-0.545039224515537,0.7930213874704956,0
FTRX4,-0.368249400409989,-3.953490528480802,1.1792535500363177,1.1769557950090792,4
GEPA4,-0.1887669497851092,0.2756924215698004,0.3401303609555686,0.30111747909766856,0
GETI4,0.03642136681451072,-0.6555668386720094,0.358822257320741,0.6245639264939775,0
GFSA3,-0.6764655098487443,-1.5173451702941374,-0.8342900386491977,-0.6277109345854254,2
GGBR4,-0.23709994500816092,0.6117241146110374,-0.1142117757264927,-0.13283068282180396,0
GGPS3,-0.16019507713055814,-0.4206596884321723,-0.7451742029910058,0.4568202373581991,2
GMAT3,-0.3742414938912796,0.744088544408766,-0.9512503644336526,1.495712439085861,0
GNDI3,0.8903116809267075,-0.10321924412356186,0.20682138184495208,-0.11389814293274005,1
