ticker,ibc_var_lag
POMO4,-0.21206225011134033
LAME4,-0.2147196333211866
ISAE4,-0.21488209971495487
AXIA3,-0.22273801170015126
AZZA3,-0.2245028997554626
RAPT4,-0.22452027343051878
LREN3,-0.22956892537604826
BMGB4,-0.23063185044839457
UCAS3,-0.23285154237124497
CSNA3,-0.2379688576510815
SAPR11,-0.24161724950850802
EQTL3,-0.2417231707716726
RAIL3,-0.246716110589113
BMIN4,-0.2518604405461915
NEOE3,-0.25736888457353574
PFRM3,-0.2702875330469212
QUAL3,-0.27115092800638324
MGLU3,-0.277435730511092
MRVE3,-0.284070125792882
CMIN3,-0.28717023001682107
BRFS3,-0.2876627766728239
RPMG3,-0.28929097743955196
CEDO4,-0.29520502357492506
CTNM4,-0.2958663633047522
MELK3,-0.29715601415321685
IGTA3,-0.2996085009048292
PNVL3,-0.2996491462513367
BBDC4,-0.3003449695430836
OFSA3,-0.30304759115827706
LOGG3,-0.3059871124248925
TAEE11,-0.30719498498132114
AELP3,-0.3086875206469602
PINE4,-0.31683238390598506
NTCO3,-0.3198476161934027
ENMT4,-0.33548517369305414
INTB3,-0.3378138753509953
TFCO4,-0.3458165462080757
NEXP3,-0.3474329968637327
BRML3,-0.35546586396611124
CIEL3,-0.359438817335906
CPLE6,-0.36453635946735913
NUTR3,-0.36804441481141686
WEGE3,-0.37509679079549924
UGPA3,-0.37645608279301906
BEEF3,-0.38276129806558334
DAYC4,-0.3857791972341248
PARD3,-0.3870557318071041
CSUD3,-0.3880527664564292
KEPL3,-0.3894982040767437
SBFG3,-0.3989695539856097
CRPG5,-0.39904235487514783
MULT3,-0.4011915181863878
MYPK3,-0.4034846044455214
CVCB3,-0.4054782601571221
FIBR3,-0.4072212702123534
MBRF3,-0.41692629391258346
VLID3,-0.41742848457496134
TRIS3,-0.4176743697162223
AUTM3,-0.4210971585856845
UNIP6,-0.42226625884249014
EMAE4,-0.42814836230477366
BOBR4,-0.44067464795188493
OIBR3,-0.4426843181426336
BSLI3,-0.4463774082906176
LUXM4,-0.45261877650721394
JHSF3,-0.4533979136985303
ROMI3,-0.4538055984305251
DESK3,-0.45548332356914917
BPAC11,-0.464459081372722
CASH3,-0.4661765967430737
APER3,-0.49262590273097867
AZUL4,-0.49402151659809085
LIXC4,-0.5023984531496625
RSUL4,-0.505107490510175
ORVR3,-0.5156093709355251
FHER3,-0.5168677832375368
MNPR3,-0.5237862170876985
MEAL3,-0.5314097499848046
SCAR3,-0.5425792960049172
MGEL4,-0.5606251753007994
PRVI3,-0.5611983379719014
CEEB3,-0.5938918846500948
TASA4,-0.6003948779667757
MPLU3,-0.603925106494595
HAPV3,-0.6238407560982282
SOJA3,-0.6265876723523747
GFSA3,-0.6277109345854254
SGPS3,-0.6513922967987176
CXSE3,-0.6755902858973477
IMCH3,-0.6774387451340966
TXRX4,-0.6823147749436387
FICT3,-0.6835017602934511
TCSA3,-0.6855654608686577
EUCA4,-0.6922966262331279
DMVF3,-0.7165545024523379
SLED4,-0.7175006118294415
PDTC3,-0.7276522348714608
LAND3,-0.7283257006424796
PRBC4,-0.735929615059023
TCNO4,-0.7364838524260346
POSI3,-0.7529306181838219
JALL3,-0.7567821186749618
TEKA4,-0.7656373343160573
CTSA4,-0.7851939343574162
BHGR3,-0.7977383806111984
BRBI11,-0.8174047403255047
AZEV4,-0.8180823497610206
ETER3,-0.8185842861393038
PMAM3,-0.8210812430677374
BLAU3,-0.8247380561910712
TESA3,-0.8274278194708148
TELB4,-0.833023876989945
PEAB4,-0.8374854625685988
BHIA3,-0.8381467581426316
BIED3,-0.8569786543259801
ARTR3,-0.864750014070517
AGXY3,-0.8770813335314795
NETC4,-0.889651115943864
SHOW3,-0.91249223274045
MTRE3,-0.9696943772269255
TEMP3,-0.9943104598714184
RAIZ4,-1.0361387906358246
AERI3,-1.0396834837843008
DTCY3,-1.0441248003394739
RCSL3,-1.063076507819483
BICB4,-1.0719972966563878
EPAR4,-1.0816440981051718
LWSA3,-1.0861055377335147
MMXM3,-1.1596897183903285
AMIL3,-1.1685349519744404
VAMO3,-1.198833705886642
OSXB3,-1.2075847499286145
SFSA4,-1.2402476827783742
PDGR3,-1.2889116064828918
SIMH3,-1.2971553773958955
RJCP3,-1.3245462130723573
IDVL4,-1.326214728283145
BISA3,-1.3418635863303334
MAGG3,-1.401068812908186
