variavel,lag,correlacao,subsetor
ibc_var,5,-0.0003064682293253914,"Tecidos, Vestuário e Calçados"
ibc_var,6,0.03462214701096196,"Tecidos, Vestuário e Calçados"
delta_selic,0,-0.2545532817238578,Telecomunicações
delta_selic,1,-0.12930971429533272,Telecomunicações
delta_selic,2,-0.11049572895071198,Telecomunicações
delta_selic,3,-0.12985962103195978,Telecomunicações
delta_selic,4,-0.07212091046068086,Telecomunicações
delta_selic,5,-0.03610654913704972,Telecomunicações
delta_selic,6,-0.1373339342883666,Telecomunicações
delta_ipca,0,0.06742379194005481,Telecomunicações
delta_ipca,1,-0.007096555937016837,Telecomunicações
delta_ipca,2,-0.03135297666748093,Telecomunicações
delta_ipca,3,-0.12460448600311208,Telecomunicações
delta_ipca,4,-0.045407887080936,Telecomunicações
delta_ipca,5,-0.03257613500641921,Telecomunicações
delta_ipca,6,0.04984544651206637,Telecomunicações
var_dolar,0,-0.22151286087816768,Telecomunicações
var_dolar,1,-0.04010441147479174,Telecomunicações
var_dolar,2,0.13084838295631698,Telecomunicações
var_dolar,3,0.027928995371152107,Telecomunicações
var_dolar,4,0.05211801009941011,Telecomunicações
var_dolar,5,-0.11041789066202688,Telecomunicações
var_dolar,6,-0.1270743858176989,Telecomunicações
ibc_var,0,0.0612924314974738,Telecomunicações
ibc_var,1,-0.0037117661571081,Telecomunicações
ibc_var,2,-0.07832716120328205,Telecomunicações
ibc_var,3,-0.22918293376462923,Telecomunicações
ibc_var,4,-0.019912022447139292,Telecomunicações
ibc_var,5,0.01102369570082651,Telecomunicações
ibc_var,6,0.09097400585700541,Telecomunicações
delta_selic,0,-0.15621551366983757,Transporte
delta_selic,1,-0.14577914577764414,Transporte
delta_selic,2,-0.10408141391386953,Transporte
delta_selic,3,-0.0816602881492797,Transporte
delta_selic,4,-0.09837946083191063,Transporte
delta_selic,5,-0.052936255838537526,Transporte
delta_selic,6,-0.09365344836083007,Transporte
delta_ipca,0,-0.049660675635406264,Transporte
delta_ipca,1,0.005409234676041099,Transporte
delta_ipca,2,0.07709431833931371,Transporte
delta_ipca,3,-0.19843515287344385,Transporte
delta_ipca,4,-0.0386481522039388,Transporte
delta_ipca,5,0.06475140309747326,Transporte
delta_ipca,6,0.08521667662398581,Transporte
var_dolar,0,-0.5454831113967281,Transporte
var_dolar,1,-0.11186027761741174,Transporte
var_dolar,2,0.12827848996253832,Transporte
var_dolar,3,0.17342471388136796,Transporte
var_dolar,4,0.00938902313751997,Transporte
var_dolar,5,-0.009235949738677406,Transporte
var_dolar,6,-0.0969173424274946,Transporte
ibc_var,0,0.22124453583000592,Transporte
ibc_var,1,0.04843560479168965,Transporte
ibc_var,2,-0.050328434418889935,Transporte
ibc_var,3,-0.02572245876318283,Transporte
ibc_var,4,0.005066358083678686,Transporte
ibc_var,5,0.004145539166077429,Transporte
ibc_var,6,0.09191901513632782,Transporte
delta_selic,0,-0.16246225559855082,Utilidades Domésticas
delta_selic,1,-0.18675013311570604,Utilidades Domésticas
delta_selic,2,-0.15784217408521697,Utilidades Domésticas
delta_selic,3,-0.09753790686658617,Utilidades Domésticas
delta_selic,4,-0.17808103569128225,Utilidades Domésticas
delta_selic,5,-0.10894019142887566,Utilidades Domésticas
delta_selic,6,-0.17928100457430388,Utilidades Domésticas
delta_ipca,0,0.027387721142205685,Utilidades Domésticas
delta_ipca,1,-0.03435914336006493,Utilidades Domésticas
delta_ipca,2,0.06745854081267674,Utilidades Domésticas
delta_ipca,3,-0.13586897470736964,Utilidades Domésticas
delta_ipca,4,0.04933291670023393,Utilidades Domésticas
delta_ipca,5,-0.00892595565813737,Utilidades Domésticas
delta_ipca,6,0.03966245873099578,Utilidades Domésticas
var_dolar,0,-0.3171431297302554,Utilidades Domésticas
var_dolar,1,-0.10690408197796894,Utilidades Domésticas
var_dolar,2,-0.03822730706232854,Utilidades Domésticas
var_dolar,3,0.12769569745974,Utilidades Domésticas
var_dolar,4,0.03214709574971836,Utilidades Domésticas
var_dolar,5,0.03012450512292845,Utilidades Domésticas
var_dolar,6,-0.107091539233819,Utilidades Domésticas
ibc_var,0,0.18757494566092073,Utilidades Domésticas
ibc_var,1,-0.024843843813413577,Utilidades Domésticas
ibc_var,2,-0.0325737859586022,Utilidades Domésticas
ibc_var,3,-0.11478176056000579,Utilidades Domésticas
ibc_var,4,0.034335104611103194,Utilidades Domésticas
ibc_var,5,0.0385253366861498,Utilidades Domésticas
ibc_var,6,0.02248515435339861,Utilidades Domésticas
delta_selic,0,-0.045426690321091596,Viagens e Lazer
delta_selic,1,-0.0407506741675307,Viagens e Lazer
delta_selic,2,-0.03123397956390534,Viagens e Lazer
delta_selic,3,0.010624934877474268,Viagens e Lazer
delta_selic,4,-0.07303579485274624,Viagens e Lazer
delta_selic,5,-0.04660738597645283,Viagens e Lazer
delta_selic,6,-0.08582124935565905,Viagens e Lazer
delta_ipca,0,0.01677046639136597,Viagens e Lazer
delta_ipca,1,-0.08889311986336187,Viagens e Lazer
delta_ipca,2,0.06596076596243115,Viagens e Lazer
delta_ipca,3,-0.15999800393735694,Viagens e Lazer
delta_ipca,4,0.03535673464227429,Viagens e Lazer
delta_ipca,5,0.021608164766242163,Viagens e Lazer
delta_ipca,6,0.13016542994741076,Viagens e Lazer
var_dolar,0,-0.4395681315527052,Viagens e Lazer
var_dolar,1,-0.052741376158113515,Viagens e Lazer
var_dolar,2,0.09032916439828409,Viagens e Lazer
var_dolar,3,0.12926115521924378,Viagens e Lazer
var_dolar,4,0.05041098012512433,Viagens e Lazer
var_dolar,5,-0.017323710819059233,Viagens e Lazer
var_dolar,6,-0.1075100543354315,Viagens e Lazer
ibc_var,0,0.19066866891333067,Viagens e Lazer
ibc_var,1,-0.004864927473438086,Viagens e Lazer
ibc_var,2,-0.1249643890956531,Viagens e Lazer
ibc_var,3,-0.11326792019739627,Viagens e Lazer
ibc_var,4,0.044064652215052076,Viagens e Lazer
ibc_var,5,0.007954786772199499,Viagens e Lazer
ibc_var,6,-0.0013458517783932625,Viagens e Lazer
delta_selic,0,-0.08517319286421335,Água e Saneamento
delta_selic,1,-0.06719908340145658,Água e Saneamento
delta_selic,2,-0.009184255210715172,Água e Saneamento
delta_selic,3,-0.00936148650025324,Água e Saneamento
delta_selic,4,-0.01081521110959258,Água e Saneamento
delta_selic,5,-0.03235058991226377,Água e Saneamento
delta_selic,6,-0.06682589739108824,Água e Saneamento
delta_ipca,0,0.004759536180251157,Água e Saneamento
delta_ipca,1,-0.030613205675531826,Água e Saneamento
delta_ipca,2,0.023373713233439695,Água e Saneamento
delta_ipca,3,-0.139621639510374,Água e Saneamento
delta_ipca,4,-0.009661693093131956,Água e Saneamento
delta_ipca,5,-0.06538103956372468,Água e Saneamento
delta_ipca,6,0.14604185102751904,Água e Saneamento
var_dolar,0,-0.267784918898579,Água e Saneamento
var_dolar,1,0.025154728521844277,Água e Saneamento
var_dolar,2,0.08019172775402074,Água e Saneamento
var_dolar,3,0.01719765507545435,Água e Saneamento
var_dolar,4,0.11335973531209866,Água e Saneamento
var_dolar,5,0.03681998955147882,Água e Saneamento
var_dolar,6,-0.10773766194807326,Água e Saneamento
ibc_var,0,0.10456514773071122,Água e Saneamento
ibc_var,1,-0.075256732175591,Água e Saneamento
ibc_var,2,-0.1153217522551316,Água e Saneamento
ibc_var,3,0.03560657404559896,Água e Saneamento
ibc_var,4,0.03887682139807445,Água e Saneamento
ibc_var,5,-0.026176861919425476,Água e Saneamento
ibc_var,6,0.004481476140029534,Água e Saneamento
