ano_mes,segmento,ret_segmento,n_empresas,data
2017-12,Linhas Aéreas de Passageiros,0.020115186677856167,2,2017-12-31
2017-12,Madeira,0.014513850530398553,2,2017-12-31
2017-12,Material Aeronáutico e de Defesa,0.24908979086277316,1,2017-12-31
2017-12,Material Rodoviário,0.07413841815939042,7,2017-12-31
2017-12,Material de Transporte,0.030170642146839288,1,2017-12-31
2017-12,Medicamentos e Outros Produtos,-0.04737868323213715,8,2017-12-31
2017-12,Minerais Metálicos,0.002947747252239896,4,2017-12-31
2017-12,"Motores , Compressores e Outros",0.04967784387849794,2,2017-12-31
2017-12,Máq. e Equip. Construção e Agrícolas,0.006698238539855961,1,2017-12-31
2017-12,Máq. e Equip. Industriais,-0.021647077310502683,6,2017-12-31
2017-12,Móveis,-0.007843177461025808,1,2017-12-31
2017-12,Outros,0.1854921988786818,2,2017-12-31
2017-12,Papel e Celulose,0.03795047468509549,4,2017-12-31
2017-12,Petroquímicos,0.09438042480539978,3,2017-12-31
2017-12,Produtos Diversos,0.13545876403630577,3,2017-12-31
2017-12,Produtos de Cuidado Pessoal,0.13044908666602306,1,2017-12-31
2017-12,Produtos de Limpeza,0.028749413285986014,1,2017-12-31
2017-12,Produtos para Construção,-0.026552813629034056,2,2017-12-31
2017-12,Produção de Eventos e Shows,0.004268824976342955,1,2017-12-31
2017-12,Programas de Fidelização,0.012116825942159348,1,2017-12-31
2017-12,Programas e Serviços,-0.01226345331147538,4,2017-12-31
2017-12,Químicos Diversos,-0.04098676558333092,2,2017-12-31
2017-12,Resseguradoras,-0.010413947298357762,1,2017-12-31
2017-12,Restaurante e Similares,0.02564243061333782,1,2017-12-31
2017-12,Seguradoras,0.03872952242770225,4,2017-12-31
2017-12,"Serv.Méd.Hospit.,Análises e Diagnósticos",0.045487635836221584,6,2017-12-31
2017-12,Serviços Diversos,-0.04573686137494587,4,2017-12-31
2017-12,Serviços Educacionais,0.037671823622373334,5,2017-12-31
2017-12,Serviços Financeiros Diversos,0.04437568835646766,2,2017-12-31
2017-12,Serviços de Apoio e Armazenagem,0.025112392871176725,2,2017-12-31
2017-12,Siderurgia,0.13430603794938983,5,2017-12-31
2017-12,Soc. Crédito e Financiamento,0.06345268793124714,2,2017-12-31
2017-12,"Tecidos, Vestuário e Calçados",0.029175093132861003,6,2017-12-31
2017-12,Telecomunicações,-0.008499884134028246,4,2017-12-31
2017-12,Transporte Ferroviário,0.012280440048273666,2,2017-12-31
2017-12,Transporte Hidroviário,0.06083263013751772,1,2017-12-31
2017-12,Transporte Rodoviário,0.027970647552957667,2,2017-12-31
2017-12,Utensílios Domésticos,0.15740520552941994,1,2017-12-31
2017-12,Vestuário,0.00834517472270857,1,2017-12-31
2017-12,Viagens e Turismo,0.08067105661012341,1,2017-12-31
2017-12,Água e Saneamento,0.07656756680516508,3,2017-12-31
2018-01,Acessórios,0.04945210634518005,1,2018-01-31
2018-01,Agricultura,0.04568027044394557,4,2018-01-31
2018-01,Alimentos,0.003875101007676962,2,2018-01-31
2018-01,Alimentos Diversos,0.014720084098522065,3,2018-01-31
2018-01,Aluguel de carros,0.1828610873281923,3,2018-01-31
2018-01,Armas e Munições,-0.05281176082386527,1,2018-01-31
2018-01,Artefatos de Cobre,-0.012658602533508034,1,2018-01-31
2018-01,Artefatos de Ferro e Aço,0.04782441306584126,4,2018-01-31
2018-01,Automóveis e Motocicletas,0.02171944862444586,3,2018-01-31
2018-01,Açucar e Alcool,-0.03459048858287028,2,2018-01-31
2018-01,Bancos,0.1018406132094363,18,2018-01-31
2018-01,Bicicletas,0.028848001529558687,1,2018-01-31
2018-01,Brinquedos e Jogos,0.06958723584979257,1,2018-01-31
2018-01,Calçados,0.030266301777706655,3,2018-01-31
2018-01,Carnes e Derivados,-0.0485796913152828,6,2018-01-31
2018-01,Cervejas e Refrigerantes,0.030968399382325096,1,2018-01-31
2018-01,Computadores e Equipamentos,0.17372706220620715,1,2018-01-31
2018-01,Construção Pesada,-0.03850191126382729,1,2018-01-31
2018-01,Corretoras de Seguros e Resseguros,0.01455764865046838,2,2018-01-31
2018-01,Distribuição de Combustíveis,0.2052952734871405,1,2018-01-31
2018-01,Eletrodomésticos,0.025475064849102075,3,2018-01-31
2018-01,Embalagens,0.17687874466319195,2,2018-01-31
2018-01,Energia Elétrica,0.02134115732655382,35,2018-01-31
2018-01,Engenharia Consultiva,-0.09627431511499923,2,2018-01-31
2018-01,Equipamentos,0.1268228893146588,1,2018-01-31
2018-01,Equipamentos e Serviços,-0.015359760522268118,2,2018-01-31
2018-01,Exploração de Imóveis,-0.00571897891132883,13,2018-01-31
2018-01,Exploração de Rodovias,0.0008185406104484668,3,2018-01-31
2018-01,"Exploração, Refino e Distribuição",0.04584138423011431,7,2018-01-31
2018-01,Fertilizantes e Defensivos,0.26316644306349896,2,2018-01-31
2018-01,Fios e Tecidos,0.20565341320201527,10,2018-01-31
2018-01,Gás,0.008916753762941987,1,2018-01-31
2018-01,Holdings Diversificadas,0.12663173585052628,4,2018-01-31
2018-01,Hotelaria,-0.01121507082013995,1,2018-01-31
2018-01,Incorporações,0.042298451549863315,17,2018-01-31
2018-01,Intermediação Imobiliária,0.00991076338668162,2,2018-01-31
2018-01,Linhas Aéreas de Passageiros,0.1794585559786055,2,2018-01-31
2018-01,Madeira,0.09752956671567392,2,2018-01-31
2018-01,Materiais Diversos,-0.10407138424922158,1,2018-01-31
2018-01,Material Aeronáutico e de Defesa,0.001007561836178894,1,2018-01-31
2018-01,Material Rodoviário,0.019969609169837317,7,2018-01-31
2018-01,Material de Transporte,0.2227200097158326,1,2018-01-31
2018-01,Medicamentos e Outros Produtos,-0.07110529879622217,8,2018-01-31
2018-01,Minerais Metálicos,0.02241865471760124,4,2018-01-31
2018-01,"Motores , Compressores e Outros",0.0523832682536529,2,2018-01-31
2018-01,Máq. e Equip. Construção e Agrícolas,0.16191210519136323,1,2018-01-31
2018-01,Máq. e Equip. Industriais,0.032668263306183276,6,2018-01-31
2018-01,Móveis,-0.061744038136524515,1,2018-01-31
2018-01,Outros,-0.024494295919371134,2,2018-01-31
2018-01,Papel e Celulose,0.07789739684949215,4,2018-01-31
2018-01,Petroquímicos,0.05657462899677471,3,2018-01-31
2018-01,Produtos Diversos,0.02366701430486288,3,2018-01-31
2018-01,Produtos de Cuidado Pessoal,0.054682858815656044,1,2018-01-31
2018-01,Produtos de Limpeza,0.04743972507156036,1,2018-01-31
2018-01,Produtos para Construção,0.053409089248503405,2,2018-01-31
2018-01,Produção de Eventos e Shows,-0.014289780257075613,1,2018-01-31
2018-01,Programas de Fidelização,0.07902319276245606,1,2018-01-31
2018-01,Programas e Serviços,0.0030722764056810847,4,2018-01-31
2018-01,Químicos Diversos,0.23704811383152435,2,2018-01-31
2018-01,Resseguradoras,0.09962638657937539,1,2018-01-31
2018-01,Restaurante e Similares,0.02465822914583482,2,2018-01-31
2018-01,Seguradoras,0.14170597973821897,2,2018-01-31
2018-01,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.0019184241406008755,6,2018-01-31
2018-01,Serviços Diversos,0.030598108700718468,4,2018-01-31
2018-01,Serviços Educacionais,-0.01735402056103146,5,2018-01-31
2018-01,Serviços Financeiros Diversos,0.16011335805484606,2,2018-01-31
2018-01,Serviços de Apoio e Armazenagem,0.00999273009223789,2,2018-01-31
2018-01,Siderurgia,0.20145740578209534,5,2018-01-31
2018-01,Soc. Crédito e Financiamento,0.14854297420794638,2,2018-01-31
2018-01,"Tecidos, Vestuário e Calçados",0.04723860004747634,6,2018-01-31
2018-01,Telecomunicações,0.04420300556367429,4,2018-01-31
2018-01,Transporte Ferroviário,0.08611722977612812,2,2018-01-31
2018-01,Transporte Hidroviário,0.14616293476871012,1,2018-01-31
2018-01,Transporte Rodoviário,0.039235965938470396,2,2018-01-31
2018-01,Utensílios Domésticos,0.03160533941533128,1,2018-01-31
2018-01,Vestuário,-0.1360266622247086,1,2018-01-31
2018-01,Viagens e Turismo,0.1281368147031472,1,2018-01-31
2018-01,Água e Saneamento,0.029793715076442833,3,2018-01-31
2018-02,Acessórios,-0.02440335838211638,1,2018-02-28
2018-02,Agricultura,-0.02268786616086499,4,2018-02-28
2018-02,Alimentos,-0.08802611551665307,2,2018-02-28
2018-02,Alimentos Diversos,-0.02260833719432361,3,2018-02-28
2018-02,Aluguel de carros,0.04309896557412637,3,2018-02-28
2018-02,Armas e Munições,0.2256471730534659,1,2018-02-28
2018-02,Artefatos de Cobre,0.0,1,2018-02-28
2018-02,Artefatos de Ferro e Aço,0.04674907628705255,4,2018-02-28
2018-02,Automóveis e Motocicletas,0.0675622965188214,3,2018-02-28
2018-02,Açucar e Alcool,0.029962582577482744,2,2018-02-28
2018-02,Bancos,0.02746941864871638,18,2018-02-28
2018-02,Bicicletas,-0.08213517635552137,1,2018-02-28
2018-02,Brinquedos e Jogos,-0.004210177993991121,1,2018-02-28
2018-02,Calçados,0.01628928524400064,3,2018-02-28
2018-02,Carnes e Derivados,-0.021948864282209646,6,2018-02-28
2018-02,Cervejas e Refrigerantes,0.005614320174234244,1,2018-02-28
2018-02,Computadores e Equipamentos,-0.07285756560872858,1,2018-02-28
2018-02,Construção Pesada,-0.019752719591701162,1,2018-02-28
2018-02,Corretoras de Seguros e Resseguros,-0.09798556059296815,2,2018-02-28
2018-02,Distribuição de Combustíveis,0.07319093839898505,1,2018-02-28
2018-02,Eletrodomésticos,0.040651362546904234,3,2018-02-28
2018-02,Embalagens,0.14405950028092102,2,2018-02-28
2018-02,Energia Elétrica,-0.003495164223644823,37,2018-02-28
2018-02,Engenharia Consultiva,-0.1391641804599129,2,2018-02-28
2018-02,Equipamentos,-0.1599958743250942,1,2018-02-28
2018-02,Equipamentos e Serviços,0.06108915650269586,2,2018-02-28
2018-02,Exploração de Imóveis,-0.04720609042630425,12,2018-02-28
2018-02,Exploração de Rodovias,-0.22549807660861246,3,2018-02-28
2018-02,"Exploração, Refino e Distribuição",-0.05987253998457083,7,2018-02-28
2018-02,Fertilizantes e Defensivos,-0.1616947076059465,1,2018-02-28
2018-02,Fios e Tecidos,0.0028120410178386437,9,2018-02-28
2018-02,Gás,0.04405356397221749,2,2018-02-28
2018-02,Holdings Diversificadas,-0.012474465676014235,4,2018-02-28
2018-02,Hotelaria,-0.09043486544115065,1,2018-02-28
2018-02,Incorporações,-0.04917587994605331,17,2018-02-28
2018-02,Intermediação Imobiliária,-0.16694167247707326,2,2018-02-28
2018-02,Linhas Aéreas de Passageiros,0.06913254502387112,2,2018-02-28
2018-02,Madeira,0.20662681395803484,2,2018-02-28
2018-02,Materiais Diversos,0.17959034668171914,1,2018-02-28
2018-02,Material Aeronáutico e de Defesa,0.08277699213454826,1,2018-02-28
2018-02,Material Rodoviário,0.09288680874532869,7,2018-02-28
2018-02,Material de Transporte,-0.015941969321942695,1,2018-02-28
2018-02,Medicamentos e Outros Produtos,-0.06422871676494034,8,2018-02-28
2018-02,Minerais Metálicos,0.019028378912457622,4,2018-02-28
2018-02,"Motores , Compressores e Outros",0.0035477771065990475,2,2018-02-28
2018-02,Máq. e Equip. Construção e Agrícolas,-0.01139661457850849,1,2018-02-28
2018-02,Máq. e Equip. Industriais,-0.06932418017169664,6,2018-02-28
2018-02,Móveis,0.07753665005923438,1,2018-02-28
2018-02,Outros,-0.10011332876041557,2,2018-02-28
2018-02,Papel e Celulose,0.04543253629184896,4,2018-02-28
2018-02,Petroquímicos,-0.047730488785075596,3,2018-02-28
2018-02,Produtos Diversos,0.06685063341634256,3,2018-02-28
2018-02,Produtos de Cuidado Pessoal,-0.017111984968344318,1,2018-02-28
2018-02,Produtos de Limpeza,0.0508105524037612,1,2018-02-28
2018-02,Produtos para Construção,0.028199166393746533,2,2018-02-28
2018-02,Produção de Eventos e Shows,0.041540487040487406,2,2018-02-28
2018-02,Programas de Fidelização,0.025772161305249064,1,2018-02-28
2018-02,Programas e Serviços,-0.012531232115342072,4,2018-02-28
2018-02,Químicos Diversos,0.14873391213094722,2,2018-02-28
2018-02,Resseguradoras,0.029719000051184885,1,2018-02-28
2018-02,Restaurante e Similares,-0.04927260388305088,2,2018-02-28
2018-02,Seguradoras,0.021120876139853473,4,2018-02-28
2018-02,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.04145341041363378,6,2018-02-28
2018-02,Serviços Diversos,-0.032851865694185134,4,2018-02-28
2018-02,Serviços Educacionais,0.0050630312671752446,5,2018-02-28
2018-02,Serviços Financeiros Diversos,-0.03688319699811338,2,2018-02-28
2018-02,Serviços de Apoio e Armazenagem,0.036975083238450446,2,2018-02-28
2018-02,Siderurgia,0.04866128158426371,5,2018-02-28
2018-02,Soc. Crédito e Financiamento,-0.0033273100097789277,2,2018-02-28
2018-02,"Tecidos, Vestuário e Calçados",-0.06967904591189256,6,2018-02-28
2018-02,Telecomunicações,0.021108982173194568,4,2018-02-28
2018-02,Transporte Ferroviário,0.004900547294882429,2,2018-02-28
2018-02,Transporte Hidroviário,-0.10757108495628809,1,2018-02-28
2018-02,Transporte Rodoviário,-0.03680554044806836,2,2018-02-28
2018-02,Utensílios Domésticos,-0.22731892272469056,1,2018-02-28
2018-02,Vestuário,0.029100484249120928,1,2018-02-28
2018-02,Viagens e Turismo,0.01829314051623898,1,2018-02-28
2018-02,Água e Saneamento,-0.021723785250243505,3,2018-02-28
2018-03,Acessórios,-0.2623370057412896,1,2018-03-31
2018-03,Agricultura,-0.008584936611516825,4,2018-03-31
2018-03,Alimentos,-0.009217470408414918,2,2018-03-31
2018-03,Alimentos Diversos,-0.13397655262239386,3,2018-03-31
2018-03,Aluguel de carros,0.02464638194106472,3,2018-03-31
2018-03,Armas e Munições,-0.15017089966003488,1,2018-03-31
2018-03,Artefatos de Cobre,-0.05230037726082504,1,2018-03-31
2018-03,Artefatos de Ferro e Aço,-0.06904941917697957,5,2018-03-31
2018-03,Automóveis e Motocicletas,0.03202742934656788,3,2018-03-31
2018-03,Açucar e Alcool,-0.048060097243866284,2,2018-03-31
2018-03,Bancos,-0.0036063561801750067,18,2018-03-31
2018-03,Bicicletas,-0.0061593585251165095,1,2018-03-31
2018-03,Brinquedos e Jogos,-0.07442607444901289,1,2018-03-31
2018-03,Calçados,-0.03277872547799121,3,2018-03-31
2018-03,Carnes e Derivados,-0.10591523672771717,6,2018-03-31
2018-03,Cervejas e Refrigerantes,0.08960891990546216,1,2018-03-31
2018-03,Computadores e Equipamentos,0.010410553387476207,2,2018-03-31
2018-03,Construção Pesada,0.08615686969869629,1,2018-03-31
2018-03,Corretoras de Seguros e Resseguros,0.09834231722046893,2,2018-03-31
2018-03,Distribuição de Combustíveis,0.044476229115214316,1,2018-03-31
2018-03,Eletrodomésticos,0.03825940236717921,3,2018-03-31
2018-03,Embalagens,0.06350900030345802,2,2018-03-31
2018-03,Energia Elétrica,-0.002128920433092845,35,2018-03-31
2018-03,Engenharia Consultiva,-0.0019416569049982568,2,2018-03-31
2018-03,Equipamentos,0.1094610740867683,1,2018-03-31
2018-03,Equipamentos e Serviços,-0.07164661780391679,2,2018-03-31
2018-03,Exploração de Imóveis,-0.006436830018334072,12,2018-03-31
2018-03,Exploração de Rodovias,-0.0965361037672714,3,2018-03-31
2018-03,"Exploração, Refino e Distribuição",0.041698837852381154,7,2018-03-31
2018-03,Fertilizantes e Defensivos,0.11184830013656888,1,2018-03-31
2018-03,Fios e Tecidos,-0.11051928824339109,9,2018-03-31
2018-03,Gás,-0.0029214571120455,2,2018-03-31
2018-03,Holdings Diversificadas,0.031012801798906614,4,2018-03-31
2018-03,Hotelaria,-0.012422519998557258,1,2018-03-31
2018-03,Incorporações,-0.05388723393726683,17,2018-03-31
2018-03,Intermediação Imobiliária,-0.25140648608349936,2,2018-03-31
2018-03,Linhas Aéreas de Passageiros,0.1237564905152797,2,2018-03-31
2018-03,Madeira,0.013457932371174097,2,2018-03-31
2018-03,Materiais Diversos,0.0699428613799346,1,2018-03-31
2018-03,Material Aeronáutico e de Defesa,-0.008813254961080208,1,2018-03-31
2018-03,Material Rodoviário,-0.10384384373402678,7,2018-03-31
2018-03,Material de Transporte,-0.06825676545444925,1,2018-03-31
2018-03,Medicamentos e Outros Produtos,0.012098899426694912,8,2018-03-31
2018-03,Minerais Metálicos,0.02150163957557455,4,2018-03-31
2018-03,"Motores , Compressores e Outros",-0.024052472327366525,2,2018-03-31
2018-03,Máq. e Equip. Construção e Agrícolas,-0.02612535565005336,1,2018-03-31
2018-03,Máq. e Equip. Industriais,0.054106182040362084,6,2018-03-31
2018-03,Móveis,0.09706254924291513,1,2018-03-31
2018-03,Outros,0.023529390042600795,1,2018-03-31
2018-03,Papel e Celulose,0.15649975375012992,4,2018-03-31
2018-03,Petroquímicos,0.029087208909418294,3,2018-03-31
2018-03,Produtos Diversos,0.05010321252775348,3,2018-03-31
2018-03,Produtos de Cuidado Pessoal,-0.06006385398118552,1,2018-03-31
2018-03,Produtos de Limpeza,0.07764038898834236,1,2018-03-31
2018-03,Produtos para Construção,-0.13318843052954332,2,2018-03-31
2018-03,Produção de Eventos e Shows,0.1723497337828963,1,2018-03-31
2018-03,Programas de Fidelização,-0.1928746212710708,1,2018-03-31
2018-03,Programas e Serviços,-0.029814518683754343,4,2018-03-31
2018-03,Químicos Diversos,0.03504784198758859,2,2018-03-31
2018-03,Resseguradoras,0.11676448453043786,1,2018-03-31
2018-03,Restaurante e Similares,-0.03070965207738996,2,2018-03-31
2018-03,Seguradoras,0.08215470056300027,3,2018-03-31
2018-03,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.020721865406281736,6,2018-03-31
2018-03,Serviços Diversos,-0.04986504064504799,4,2018-03-31
2018-03,Serviços Educacionais,-0.11387156574981705,5,2018-03-31
2018-03,Serviços Financeiros Diversos,-0.08365881514298357,2,2018-03-31
2018-03,Serviços de Apoio e Armazenagem,-0.02803294456407357,2,2018-03-31
2018-03,Siderurgia,-0.10677751540822547,5,2018-03-31
2018-03,Soc. Crédito e Financiamento,0.015360422765033022,2,2018-03-31
2018-03,"Tecidos, Vestuário e Calçados",-0.020841130312849437,6,2018-03-31
2018-03,Telecomunicações,-0.047574295170058956,4,2018-03-31
2018-03,Transporte Ferroviário,-0.04427168941116788,2,2018-03-31
2018-03,Transporte Hidroviário,-0.055105382962531424,1,2018-03-31
2018-03,Transporte Rodoviário,-0.030482237934433304,2,2018-03-31
2018-03,Utensílios Domésticos,0.09948555121480562,1,2018-03-31
2018-03,Vestuário,-0.1088692327212959,1,2018-03-31
2018-03,Viagens e Turismo,0.07716857819361866,1,2018-03-31
2018-03,Água e Saneamento,0.0465526057871292,3,2018-03-31
2018-04,Acessórios,-0.04012828291409376,1,2018-04-30
2018-04,Agricultura,0.09097294106311171,4,2018-04-30
2018-04,Alimentos,0.0893113011061426,2,2018-04-30
2018-04,Alimentos Diversos,-0.03130833785018631,3,2018-04-30
2018-04,Aluguel de carros,0.0339600671779956,3,2018-04-30
2018-04,Armas e Munições,-0.057453379317719155,1,2018-04-30
2018-04,Artefatos de Cobre,-0.14413657259050927,1,2018-04-30
2018-04,Artefatos de Ferro e Aço,0.023287029888044708,4,2018-04-30
2018-04,Automóveis e Motocicletas,0.05289819135965098,3,2018-04-30
2018-04,Açucar e Alcool,-0.07492804670170816,2,2018-04-30
2018-04,Bancos,-0.02345920634906893,19,2018-04-30
2018-04,Bicicletas,0.10118449402244689,1,2018-04-30
2018-04,Brinquedos e Jogos,0.06935035083723759,1,2018-04-30
2018-04,Calçados,-0.08656099582704724,3,2018-04-30
2018-04,Carnes e Derivados,0.09143047367847075,6,2018-04-30
2018-04,Cervejas e Refrigerantes,-0.031193870013017655,1,2018-04-30
2018-04,Computadores e Equipamentos,-0.037918679499418184,1,2018-04-30
2018-04,Construção Pesada,-0.03742239420989918,1,2018-04-30
2018-04,Corretoras de Seguros e Resseguros,0.02173220437411294,2,2018-04-30
2018-04,Distribuição de Combustíveis,0.011439569651203296,1,2018-04-30
2018-04,Eletrodomésticos,0.06687846854354813,3,2018-04-30
2018-04,Embalagens,0.045875001662612686,2,2018-04-30
2018-04,Energia Elétrica,0.025602188462282335,35,2018-04-30
2018-04,Engenharia Consultiva,0.05662986307373857,2,2018-04-30
2018-04,Equipamentos,-0.14751409052279185,1,2018-04-30
2018-04,Equipamentos e Serviços,-0.12230128045378635,2,2018-04-30
2018-04,Exploração de Imóveis,-0.02717051259075026,13,2018-04-30
2018-04,Exploração de Rodovias,0.08274229923435421,3,2018-04-30
2018-04,"Exploração, Refino e Distribuição",0.016841609228536347,7,2018-04-30
2018-04,Fertilizantes e Defensivos,0.5396178782823831,1,2018-04-30
2018-04,Fios e Tecidos,0.05880714857374858,10,2018-04-30
2018-04,Gás,0.012985060819295402,1,2018-04-30
2018-04,Holdings Diversificadas,0.033117238147189254,4,2018-04-30
2018-04,Hotelaria,0.0800427076735365,1,2018-04-30
2018-04,Incorporações,-0.04002603541561889,17,2018-04-30
2018-04,Intermediação Imobiliária,0.0368648498806049,2,2018-04-30
2018-04,Linhas Aéreas de Passageiros,-0.07848433100340868,2,2018-04-30
2018-04,Madeira,-0.15633836569471393,2,2018-04-30
2018-04,Material Aeronáutico e de Defesa,0.03028790052136321,1,2018-04-30
2018-04,Material Rodoviário,0.08339344255178523,6,2018-04-30
2018-04,Material de Transporte,0.06506323495662181,1,2018-04-30
2018-04,Medicamentos e Outros Produtos,-0.046318892182787244,8,2018-04-30
2018-04,Minerais Metálicos,0.11958272983401014,4,2018-04-30
2018-04,"Motores , Compressores e Outros",0.001414993669236985,2,2018-04-30
2018-04,Máq. e Equip. Construção e Agrícolas,-0.06808844772940015,1,2018-04-30
2018-04,Máq. e Equip. Industriais,-0.016961834217162877,6,2018-04-30
2018-04,Móveis,-0.112855161165625,1,2018-04-30
2018-04,Outros,-0.0976336993737883,1,2018-04-30
2018-04,Papel e Celulose,0.09817128166837552,3,2018-04-30
2018-04,Petroquímicos,-0.06129484813621947,3,2018-04-30
2018-04,Produtos Diversos,0.10785878091680685,3,2018-04-30
2018-04,Produtos de Cuidado Pessoal,0.0062977779108501775,1,2018-04-30
2018-04,Produtos de Limpeza,-0.14401545793321513,1,2018-04-30
2018-04,Produtos para Construção,-0.11061102276538914,2,2018-04-30
2018-04,Produção de Eventos e Shows,-0.02884308028129956,2,2018-04-30
2018-04,Programas de Fidelização,0.03682441031251127,1,2018-04-30
2018-04,Programas e Serviços,0.04615478818346863,4,2018-04-30
2018-04,Químicos Diversos,0.016585108969726203,2,2018-04-30
2018-04,Resseguradoras,0.1218280690250948,1,2018-04-30
2018-04,Restaurante e Similares,-0.017024127938207956,2,2018-04-30
2018-04,Seguradoras,-0.051949735368585714,4,2018-04-30
2018-04,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.04712584381802228,6,2018-04-30
2018-04,Serviços Diversos,-0.009721192605535639,4,2018-04-30
2018-04,Serviços Educacionais,-0.09620559893757105,5,2018-04-30
2018-04,Serviços Financeiros Diversos,-0.09146175904609317,3,2018-04-30
2018-04,Serviços de Apoio e Armazenagem,-0.026919123612362428,2,2018-04-30
2018-04,Siderurgia,0.028654607930807652,5,2018-04-30
2018-04,Soc. Crédito e Financiamento,0.07233415841600488,2,2018-04-30
2018-04,"Tecidos, Vestuário e Calçados",-0.03956212355210398,6,2018-04-30
2018-04,Telecomunicações,0.03280623847627928,4,2018-04-30
2018-04,Transporte Ferroviário,0.10138873345531163,2,2018-04-30
2018-04,Transporte Hidroviário,-0.06544775389409385,1,2018-04-30
2018-04,Transporte Rodoviário,0.03692989635512922,2,2018-04-30
2018-04,Utensílios Domésticos,-0.06926347086622409,1,2018-04-30
2018-04,Vestuário,-0.06829023327300732,1,2018-04-30
2018-04,Viagens e Turismo,-0.04346544407984432,1,2018-04-30
2018-04,Água e Saneamento,0.020183617968209926,3,2018-04-30
2018-05,Acessórios,-0.3797698584535793,1,2018-05-31
2018-05,Agricultura,-0.039645424031851006,4,2018-05-31
2018-05,Alimentos,0.037345315836601056,2,2018-05-31
2018-05,Alimentos Diversos,0.041135923821069266,3,2018-05-31
2018-05,Aluguel de carros,-0.16632435663776501,3,2018-05-31
2018-05,Armas e Munições,0.017545708902030305,1,2018-05-31
2018-05,Artefatos de Cobre,-0.30593491429434305,1,2018-05-31
2018-05,Artefatos de Ferro e Aço,-0.12182350002281621,4,2018-05-31
2018-05,Automóveis e Motocicletas,-0.15155563647693918,3,2018-05-31
2018-05,Açucar e Alcool,-0.015862629144936524,2,2018-05-31
2018-05,Bancos,-0.11548789851770597,18,2018-05-31
2018-05,Bicicletas,-0.15903739171885256,1,2018-05-31
2018-05,Brinquedos e Jogos,0.09306403724499676,1,2018-05-31
2018-05,Calçados,-0.15339939128135324,3,2018-05-31
2018-05,Carnes e Derivados,-0.09447582262369003,6,2018-05-31
2018-05,Cervejas e Refrigerantes,-0.1692977084443097,1,2018-05-31
2018-05,Computadores e Equipamentos,-0.09410839733443405,2,2018-05-31
2018-05,Construção Pesada,-0.04873447548879711,1,2018-05-31
2018-05,Corretoras de Seguros e Resseguros,-0.09294893985699482,2,2018-05-31
2018-05,Distribuição de Combustíveis,-0.23271591600137942,1,2018-05-31
2018-05,Eletrodomésticos,-0.11530499421806295,3,2018-05-31
2018-05,Embalagens,-0.09857166468300846,2,2018-05-31
2018-05,Energia Elétrica,-0.07355965173194166,34,2018-05-31
2018-05,Engenharia Consultiva,-0.14240514156212622,2,2018-05-31
2018-05,Equipamentos,0.15717107440385303,1,2018-05-31
2018-05,Equipamentos e Serviços,-0.12580705167979528,2,2018-05-31
2018-05,Exploração de Imóveis,-0.151629570433361,13,2018-05-31
2018-05,Exploração de Rodovias,-0.2615583934552963,3,2018-05-31
2018-05,"Exploração, Refino e Distribuição",-0.1017431616427121,7,2018-05-31
2018-05,Fertilizantes e Defensivos,-0.07052405431837849,1,2018-05-31
2018-05,Fios e Tecidos,-0.02457674611906948,10,2018-05-31
2018-05,Gás,-0.018148939483294768,2,2018-05-31
2018-05,Holdings Diversificadas,-0.1679006253528088,4,2018-05-31
2018-05,Hotelaria,-0.0717439048588413,1,2018-05-31
2018-05,Incorporações,-0.20011980531111817,17,2018-05-31
2018-05,Intermediação Imobiliária,-0.32218769523418234,2,2018-05-31
2018-05,Linhas Aéreas de Passageiros,-0.3407011344314066,2,2018-05-31
2018-05,Madeira,-0.17396770243947512,2,2018-05-31
2018-05,Materiais Diversos,0.16666793390302576,1,2018-05-31
2018-05,Material Aeronáutico e de Defesa,0.015704831356747828,1,2018-05-31
2018-05,Material Rodoviário,-0.15870694443617175,7,2018-05-31
2018-05,Material de Transporte,-0.14214990697844931,1,2018-05-31
2018-05,Medicamentos e Outros Produtos,-0.1374772814734751,8,2018-05-31
2018-05,Minerais Metálicos,-0.13922139616528525,4,2018-05-31
2018-05,"Motores , Compressores e Outros",-0.02270902478218205,2,2018-05-31
2018-05,Máq. e Equip. Construção e Agrícolas,-0.22803006097088296,1,2018-05-31
2018-05,Máq. e Equip. Industriais,-0.03792780356901715,6,2018-05-31
2018-05,Móveis,-0.1049640610891584,1,2018-05-31
2018-05,Outros,-0.07013331240970921,2,2018-05-31
2018-05,Papel e Celulose,0.026812248883659406,4,2018-05-31
2018-05,Petroquímicos,-0.07172607912929141,3,2018-05-31
2018-05,Produtos Diversos,-0.17386019705622702,3,2018-05-31
2018-05,Produtos de Cuidado Pessoal,0.045406187239318774,1,2018-05-31
2018-05,Produtos de Limpeza,-0.24795872043393374,1,2018-05-31
2018-05,Produtos para Construção,-0.3273575469369998,2,2018-05-31
2018-05,Produção de Eventos e Shows,-0.08814957227757514,1,2018-05-31
2018-05,Programas de Fidelização,-0.163926926388148,1,2018-05-31
2018-05,Programas e Serviços,-0.11561924017492775,4,2018-05-31
